Sensor,Date_Time,Date,Time,Count
Melbourne Central,2019-02-24T20:00:00Z,2019-02-25,7,NA
Melbourne Central,2019-02-24T21:00:00Z,2019-02-25,8,NA
Melbourne Central,2019-02-24T22:00:00Z,2019-02-25,9,NA
Melbourne Central,2019-02-24T23:00:00Z,2019-02-25,10,NA
Melbourne Central,2019-02-25T00:00:00Z,2019-02-25,11,NA
Melbourne Central,2019-02-25T01:00:00Z,2019-02-25,12,NA
Melbourne Central,2019-02-25T02:00:00Z,2019-02-25,13,NA
Melbourne Central,2019-02-25T03:00:00Z,2019-02-25,14,NA
Melbourne Central,2019-02-25T04:00:00Z,2019-02-25,15,NA
Melbourne Central,2019-02-25T05:00:00Z,2019-02-25,16,NA
Melbourne Central,2019-02-25T06:00:00Z,2019-02-25,17,NA
Melbourne Central,2019-02-25T07:00:00Z,2019-02-25,18,NA
Melbourne Central,2019-02-25T08:00:00Z,2019-02-25,19,NA
Melbourne Central,2019-02-25T09:00:00Z,2019-02-25,20,NA
Melbourne Central,2019-02-25T10:00:00Z,2019-02-25,21,NA
Melbourne Central,2019-02-25T11:00:00Z,2019-02-25,22,NA
Melbourne Central,2019-02-25T12:00:00Z,2019-02-25,23,NA
Melbourne Central,2019-02-25T13:00:00Z,2019-02-26,0,NA
Melbourne Central,2019-02-25T14:00:00Z,2019-02-26,1,NA
Melbourne Central,2019-02-25T15:00:00Z,2019-02-26,2,NA
Melbourne Central,2019-02-25T16:00:00Z,2019-02-26,3,NA
Melbourne Central,2019-02-25T17:00:00Z,2019-02-26,4,NA
Melbourne Central,2019-02-25T18:00:00Z,2019-02-26,5,NA
Melbourne Central,2019-02-25T19:00:00Z,2019-02-26,6,NA
Melbourne Central,2019-02-25T20:00:00Z,2019-02-26,7,NA
Melbourne Central,2019-02-25T21:00:00Z,2019-02-26,8,369
Melbourne Central,2019-02-25T22:00:00Z,2019-02-26,9,730
Melbourne Central,2019-02-25T23:00:00Z,2019-02-26,10,1024
Melbourne Central,2019-02-26T00:00:00Z,2019-02-26,11,1358
Melbourne Central,2019-02-26T01:00:00Z,2019-02-26,12,2083
Melbourne Central,2019-02-26T02:00:00Z,2019-02-26,13,2135
Melbourne Central,2019-02-26T03:00:00Z,2019-02-26,14,2209
Melbourne Central,2019-02-26T04:00:00Z,2019-02-26,15,2139
Melbourne Central,2019-02-26T05:00:00Z,2019-02-26,16,2239
Melbourne Central,2019-02-26T06:00:00Z,2019-02-26,17,2458
Melbourne Central,2019-02-26T07:00:00Z,2019-02-26,18,2356
Melbourne Central,2019-02-26T08:00:00Z,2019-02-26,19,2173
Melbourne Central,2019-02-26T09:00:00Z,2019-02-26,20,1851
Melbourne Central,2019-02-26T10:00:00Z,2019-02-26,21,1413
Melbourne Central,2019-02-26T11:00:00Z,2019-02-26,22,813
Melbourne Central,2019-02-26T12:00:00Z,2019-02-26,23,503
Melbourne Central,2019-02-26T13:00:00Z,2019-02-27,0,268
Melbourne Central,2019-02-26T14:00:00Z,2019-02-27,1,126
Melbourne Central,2019-02-26T15:00:00Z,2019-02-27,2,69
Melbourne Central,2019-02-26T16:00:00Z,2019-02-27,3,40
Melbourne Central,2019-02-26T17:00:00Z,2019-02-27,4,41
Melbourne Central,2019-02-26T18:00:00Z,2019-02-27,5,97
Melbourne Central,2019-02-26T19:00:00Z,2019-02-27,6,186
Melbourne Central,2019-02-26T20:00:00Z,2019-02-27,7,317
Melbourne Central,2019-02-26T21:00:00Z,2019-02-27,8,714
Melbourne Central,2019-02-26T22:00:00Z,2019-02-27,9,640
Melbourne Central,2019-02-26T23:00:00Z,2019-02-27,10,801
Melbourne Central,2019-02-27T00:00:00Z,2019-02-27,11,1553
Melbourne Central,2019-02-27T01:00:00Z,2019-02-27,12,2431
Melbourne Central,2019-02-27T02:00:00Z,2019-02-27,13,2616
Melbourne Central,2019-02-27T03:00:00Z,2019-02-27,14,2293
Melbourne Central,2019-02-27T04:00:00Z,2019-02-27,15,2433
Melbourne Central,2019-02-27T05:00:00Z,2019-02-27,16,2498
Melbourne Central,2019-02-27T06:00:00Z,2019-02-27,17,2830
Melbourne Central,2019-02-27T07:00:00Z,2019-02-27,18,2731
Melbourne Central,2019-02-27T08:00:00Z,2019-02-27,19,2514
Melbourne Central,2019-02-27T09:00:00Z,2019-02-27,20,2388
Melbourne Central,2019-02-27T10:00:00Z,2019-02-27,21,1906
Melbourne Central,2019-02-27T11:00:00Z,2019-02-27,22,1212
Melbourne Central,2019-02-27T12:00:00Z,2019-02-27,23,676
Melbourne Central,2019-02-27T13:00:00Z,2019-02-28,0,379
Melbourne Central,2019-02-27T14:00:00Z,2019-02-28,1,167
Melbourne Central,2019-02-27T15:00:00Z,2019-02-28,2,99
Melbourne Central,2019-02-27T16:00:00Z,2019-02-28,3,63
Melbourne Central,2019-02-27T17:00:00Z,2019-02-28,4,63
Melbourne Central,2019-02-27T18:00:00Z,2019-02-28,5,87
Melbourne Central,2019-02-27T19:00:00Z,2019-02-28,6,197
Melbourne Central,2019-02-27T20:00:00Z,2019-02-28,7,390
Melbourne Central,2019-02-27T21:00:00Z,2019-02-28,8,758
Melbourne Central,2019-02-27T22:00:00Z,2019-02-28,9,691
Melbourne Central,2019-02-27T23:00:00Z,2019-02-28,10,1034
Melbourne Central,2019-02-28T00:00:00Z,2019-02-28,11,1319
Melbourne Central,2019-02-28T01:00:00Z,2019-02-28,12,2274
Melbourne Central,2019-02-28T02:00:00Z,2019-02-28,13,2261
Melbourne Central,2019-02-28T03:00:00Z,2019-02-28,14,2245
Melbourne Central,2019-02-28T04:00:00Z,2019-02-28,15,2246
Melbourne Central,2019-02-28T05:00:00Z,2019-02-28,16,2309
Melbourne Central,2019-02-28T06:00:00Z,2019-02-28,17,2633
Melbourne Central,2019-02-28T07:00:00Z,2019-02-28,18,2656
Melbourne Central,2019-02-28T08:00:00Z,2019-02-28,19,2349
Melbourne Central,2019-02-28T09:00:00Z,2019-02-28,20,2112
Melbourne Central,2019-02-28T10:00:00Z,2019-02-28,21,2012
Melbourne Central,2019-02-28T11:00:00Z,2019-02-28,22,1467
Melbourne Central,2019-02-28T12:00:00Z,2019-02-28,23,856
Melbourne Central,2019-02-28T13:00:00Z,2019-03-01,0,467
Melbourne Central,2019-02-28T14:00:00Z,2019-03-01,1,289
Melbourne Central,2019-02-28T15:00:00Z,2019-03-01,2,160
Melbourne Central,2019-02-28T16:00:00Z,2019-03-01,3,136
Melbourne Central,2019-02-28T17:00:00Z,2019-03-01,4,51
Melbourne Central,2019-02-28T18:00:00Z,2019-03-01,5,94
Melbourne Central,2019-02-28T19:00:00Z,2019-03-01,6,188
Melbourne Central,2019-02-28T20:00:00Z,2019-03-01,7,410
Melbourne Central,2019-02-28T21:00:00Z,2019-03-01,8,771
Melbourne Central,2019-02-28T22:00:00Z,2019-03-01,9,750
Melbourne Central,2019-02-28T23:00:00Z,2019-03-01,10,929
Melbourne Central,2019-03-01T00:00:00Z,2019-03-01,11,1354
Melbourne Central,2019-03-01T01:00:00Z,2019-03-01,12,2087
Melbourne Central,2019-03-01T02:00:00Z,2019-03-01,13,2210
Melbourne Central,2019-03-01T03:00:00Z,2019-03-01,14,1948
Melbourne Central,2019-03-01T04:00:00Z,2019-03-01,15,1942
Melbourne Central,2019-03-01T05:00:00Z,2019-03-01,16,2216
Melbourne Central,2019-03-01T06:00:00Z,2019-03-01,17,2783
Melbourne Central,2019-03-01T07:00:00Z,2019-03-01,18,2873
Melbourne Central,2019-03-01T08:00:00Z,2019-03-01,19,2968
Melbourne Central,2019-03-01T09:00:00Z,2019-03-01,20,2949
Melbourne Central,2019-03-01T10:00:00Z,2019-03-01,21,2866
Melbourne Central,2019-03-01T11:00:00Z,2019-03-01,22,2350
Melbourne Central,2019-03-01T12:00:00Z,2019-03-01,23,1694
Melbourne Central,2019-03-01T13:00:00Z,2019-03-02,0,1128
Melbourne Central,2019-03-01T14:00:00Z,2019-03-02,1,622
Melbourne Central,2019-03-01T15:00:00Z,2019-03-02,2,372
Melbourne Central,2019-03-01T16:00:00Z,2019-03-02,3,327
Melbourne Central,2019-03-01T17:00:00Z,2019-03-02,4,140
Melbourne Central,2019-03-01T18:00:00Z,2019-03-02,5,123
Melbourne Central,2019-03-01T19:00:00Z,2019-03-02,6,95
Melbourne Central,2019-03-01T20:00:00Z,2019-03-02,7,209
Melbourne Central,2019-03-01T21:00:00Z,2019-03-02,8,310
Melbourne Central,2019-03-01T22:00:00Z,2019-03-02,9,513
Melbourne Central,2019-03-01T23:00:00Z,2019-03-02,10,781
Melbourne Central,2019-03-02T00:00:00Z,2019-03-02,11,1225
Melbourne Central,2019-03-02T01:00:00Z,2019-03-02,12,1807
Melbourne Central,2019-03-02T02:00:00Z,2019-03-02,13,2110
Melbourne Central,2019-03-02T03:00:00Z,2019-03-02,14,2448
Melbourne Central,2019-03-02T04:00:00Z,2019-03-02,15,2464
Melbourne Central,2019-03-02T05:00:00Z,2019-03-02,16,2371
Melbourne Central,2019-03-02T06:00:00Z,2019-03-02,17,2327
Melbourne Central,2019-03-02T07:00:00Z,2019-03-02,18,2452
Melbourne Central,2019-03-02T08:00:00Z,2019-03-02,19,3035
Melbourne Central,2019-03-02T09:00:00Z,2019-03-02,20,2854
Melbourne Central,2019-03-02T10:00:00Z,2019-03-02,21,2624
Melbourne Central,2019-03-02T11:00:00Z,2019-03-02,22,1899
Melbourne Central,2019-03-02T12:00:00Z,2019-03-02,23,1660
Melbourne Central,2019-03-02T13:00:00Z,2019-03-03,0,969
Melbourne Central,2019-03-02T14:00:00Z,2019-03-03,1,688
Melbourne Central,2019-03-02T15:00:00Z,2019-03-03,2,541
Melbourne Central,2019-03-02T16:00:00Z,2019-03-03,3,385
Melbourne Central,2019-03-02T17:00:00Z,2019-03-03,4,209
Melbourne Central,2019-03-02T18:00:00Z,2019-03-03,5,147
Melbourne Central,2019-03-02T19:00:00Z,2019-03-03,6,89
Melbourne Central,2019-03-02T20:00:00Z,2019-03-03,7,138
Melbourne Central,2019-03-02T21:00:00Z,2019-03-03,8,265
Melbourne Central,2019-03-02T22:00:00Z,2019-03-03,9,447
Melbourne Central,2019-03-02T23:00:00Z,2019-03-03,10,765
Melbourne Central,2019-03-03T00:00:00Z,2019-03-03,11,1125
Melbourne Central,2019-03-03T01:00:00Z,2019-03-03,12,1704
Melbourne Central,2019-03-03T02:00:00Z,2019-03-03,13,1995
Melbourne Central,2019-03-03T03:00:00Z,2019-03-03,14,2220
Melbourne Central,2019-03-03T04:00:00Z,2019-03-03,15,2040
Melbourne Central,2019-03-03T05:00:00Z,2019-03-03,16,1963
Melbourne Central,2019-03-03T06:00:00Z,2019-03-03,17,2102
Melbourne Central,2019-03-03T07:00:00Z,2019-03-03,18,2298
Melbourne Central,2019-03-03T08:00:00Z,2019-03-03,19,2133
Melbourne Central,2019-03-03T09:00:00Z,2019-03-03,20,1911
Melbourne Central,2019-03-03T10:00:00Z,2019-03-03,21,1428
Melbourne Central,2019-03-03T11:00:00Z,2019-03-03,22,940
Melbourne Central,2019-03-03T12:00:00Z,2019-03-03,23,534
Melbourne Central,2019-03-03T13:00:00Z,2019-03-04,0,262
Melbourne Central,2019-03-03T14:00:00Z,2019-03-04,1,143
Melbourne Central,2019-03-03T15:00:00Z,2019-03-04,2,77
Melbourne Central,2019-03-03T16:00:00Z,2019-03-04,3,59
Melbourne Central,2019-03-03T17:00:00Z,2019-03-04,4,50
Melbourne Central,2019-03-03T18:00:00Z,2019-03-04,5,113
Melbourne Central,2019-03-03T19:00:00Z,2019-03-04,6,180
Melbourne Central,2019-03-03T20:00:00Z,2019-03-04,7,416
Melbourne Central,2019-03-03T21:00:00Z,2019-03-04,8,912
Melbourne Central,2019-03-03T22:00:00Z,2019-03-04,9,885
Melbourne Central,2019-03-03T23:00:00Z,2019-03-04,10,1385
Melbourne Central,2019-03-04T00:00:00Z,2019-03-04,11,1791
Melbourne Central,2019-03-04T01:00:00Z,2019-03-04,12,2862
Melbourne Central,2019-03-04T02:00:00Z,2019-03-04,13,2752
Melbourne Central,2019-03-04T03:00:00Z,2019-03-04,14,2799
Melbourne Central,2019-03-04T04:00:00Z,2019-03-04,15,2567
Melbourne Central,2019-03-04T05:00:00Z,2019-03-04,16,2742
Melbourne Central,2019-03-04T06:00:00Z,2019-03-04,17,2985
Melbourne Central,2019-03-04T07:00:00Z,2019-03-04,18,2898
Melbourne Central,2019-03-04T08:00:00Z,2019-03-04,19,2670
Melbourne Central,2019-03-04T09:00:00Z,2019-03-04,20,2250
Melbourne Central,2019-03-04T10:00:00Z,2019-03-04,21,1594
Melbourne Central,2019-03-04T11:00:00Z,2019-03-04,22,1011
Melbourne Central,2019-03-04T12:00:00Z,2019-03-04,23,462
Melbourne Central,2019-03-04T13:00:00Z,2019-03-05,0,271
Melbourne Central,2019-03-04T14:00:00Z,2019-03-05,1,118
Melbourne Central,2019-03-04T15:00:00Z,2019-03-05,2,75
Melbourne Central,2019-03-04T16:00:00Z,2019-03-05,3,37
Melbourne Central,2019-03-04T17:00:00Z,2019-03-05,4,35
Melbourne Central,2019-03-04T18:00:00Z,2019-03-05,5,82
Melbourne Central,2019-03-04T19:00:00Z,2019-03-05,6,213
Melbourne Central,2019-03-04T20:00:00Z,2019-03-05,7,410
Melbourne Central,2019-03-04T21:00:00Z,2019-03-05,8,972
Melbourne Central,2019-03-04T22:00:00Z,2019-03-05,9,818
Melbourne Central,2019-03-04T23:00:00Z,2019-03-05,10,1337
Melbourne Central,2019-03-05T00:00:00Z,2019-03-05,11,1827
Melbourne Central,2019-03-05T01:00:00Z,2019-03-05,12,2777
Melbourne Central,2019-03-05T02:00:00Z,2019-03-05,13,2869
Melbourne Central,2019-03-05T03:00:00Z,2019-03-05,14,2739
Melbourne Central,2019-03-05T04:00:00Z,2019-03-05,15,2764
Melbourne Central,2019-03-05T05:00:00Z,2019-03-05,16,2698
Melbourne Central,2019-03-05T06:00:00Z,2019-03-05,17,3169
Melbourne Central,2019-03-05T07:00:00Z,2019-03-05,18,2994
Melbourne Central,2019-03-05T08:00:00Z,2019-03-05,19,2579
Melbourne Central,2019-03-05T09:00:00Z,2019-03-05,20,2381
Melbourne Central,2019-03-05T10:00:00Z,2019-03-05,21,1698
Melbourne Central,2019-03-05T11:00:00Z,2019-03-05,22,1082
Melbourne Central,2019-03-05T12:00:00Z,2019-03-05,23,518
Melbourne Central,2019-03-05T13:00:00Z,2019-03-06,0,227
Melbourne Central,2019-03-05T14:00:00Z,2019-03-06,1,131
Melbourne Central,2019-03-05T15:00:00Z,2019-03-06,2,67
Melbourne Central,2019-03-05T16:00:00Z,2019-03-06,3,61
Melbourne Central,2019-03-05T17:00:00Z,2019-03-06,4,61
Melbourne Central,2019-03-05T18:00:00Z,2019-03-06,5,73
Melbourne Central,2019-03-05T19:00:00Z,2019-03-06,6,191
Melbourne Central,2019-03-05T20:00:00Z,2019-03-06,7,378
Melbourne Central,2019-03-05T21:00:00Z,2019-03-06,8,832
Melbourne Central,2019-03-05T22:00:00Z,2019-03-06,9,956
Melbourne Central,2019-03-05T23:00:00Z,2019-03-06,10,1344
Melbourne Central,2019-03-06T00:00:00Z,2019-03-06,11,1669
Melbourne Central,2019-03-06T01:00:00Z,2019-03-06,12,2704
Melbourne Central,2019-03-06T02:00:00Z,2019-03-06,13,2433
Melbourne Central,2019-03-06T03:00:00Z,2019-03-06,14,2579
Melbourne Central,2019-03-06T04:00:00Z,2019-03-06,15,2568
Melbourne Central,2019-03-06T05:00:00Z,2019-03-06,16,2842
Melbourne Central,2019-03-06T06:00:00Z,2019-03-06,17,3116
Melbourne Central,2019-03-06T07:00:00Z,2019-03-06,18,3076
Melbourne Central,2019-03-06T08:00:00Z,2019-03-06,19,2598
Melbourne Central,2019-03-06T09:00:00Z,2019-03-06,20,2414
Melbourne Central,2019-03-06T10:00:00Z,2019-03-06,21,1719
Melbourne Central,2019-03-06T11:00:00Z,2019-03-06,22,1170
Melbourne Central,2019-03-06T12:00:00Z,2019-03-06,23,554
Melbourne Central,2019-03-06T13:00:00Z,2019-03-07,0,256
Melbourne Central,2019-03-06T14:00:00Z,2019-03-07,1,139
Melbourne Central,2019-03-06T15:00:00Z,2019-03-07,2,53
Melbourne Central,2019-03-06T16:00:00Z,2019-03-07,3,38
Melbourne Central,2019-03-06T17:00:00Z,2019-03-07,4,43
Melbourne Central,2019-03-06T18:00:00Z,2019-03-07,5,82
Melbourne Central,2019-03-06T19:00:00Z,2019-03-07,6,184
Melbourne Central,2019-03-06T20:00:00Z,2019-03-07,7,400
Melbourne Central,2019-03-06T21:00:00Z,2019-03-07,8,820
Melbourne Central,2019-03-06T22:00:00Z,2019-03-07,9,837
Melbourne Central,2019-03-06T23:00:00Z,2019-03-07,10,1292
Melbourne Central,2019-03-07T00:00:00Z,2019-03-07,11,1693
Melbourne Central,2019-03-07T01:00:00Z,2019-03-07,12,2676
Melbourne Central,2019-03-07T02:00:00Z,2019-03-07,13,2886
Melbourne Central,2019-03-07T03:00:00Z,2019-03-07,14,2679
Melbourne Central,2019-03-07T04:00:00Z,2019-03-07,15,2582
Melbourne Central,2019-03-07T05:00:00Z,2019-03-07,16,2660
Melbourne Central,2019-03-07T06:00:00Z,2019-03-07,17,3310
Melbourne Central,2019-03-07T07:00:00Z,2019-03-07,18,3237
Melbourne Central,2019-03-07T08:00:00Z,2019-03-07,19,2574
Melbourne Central,2019-03-07T09:00:00Z,2019-03-07,20,2462
Melbourne Central,2019-03-07T10:00:00Z,2019-03-07,21,2173
Melbourne Central,2019-03-07T11:00:00Z,2019-03-07,22,1525
Melbourne Central,2019-03-07T12:00:00Z,2019-03-07,23,802
Melbourne Central,2019-03-07T13:00:00Z,2019-03-08,0,401
Melbourne Central,2019-03-07T14:00:00Z,2019-03-08,1,248
Melbourne Central,2019-03-07T15:00:00Z,2019-03-08,2,150
Melbourne Central,2019-03-07T16:00:00Z,2019-03-08,3,99
Melbourne Central,2019-03-07T17:00:00Z,2019-03-08,4,77
Melbourne Central,2019-03-07T18:00:00Z,2019-03-08,5,91
Melbourne Central,2019-03-07T19:00:00Z,2019-03-08,6,195
Melbourne Central,2019-03-07T20:00:00Z,2019-03-08,7,370
Melbourne Central,2019-03-07T21:00:00Z,2019-03-08,8,935
Melbourne Central,2019-03-07T22:00:00Z,2019-03-08,9,856
Melbourne Central,2019-03-07T23:00:00Z,2019-03-08,10,1141
Melbourne Central,2019-03-08T00:00:00Z,2019-03-08,11,1673
Melbourne Central,2019-03-08T01:00:00Z,2019-03-08,12,2712
Melbourne Central,2019-03-08T02:00:00Z,2019-03-08,13,2750
Melbourne Central,2019-03-08T03:00:00Z,2019-03-08,14,2721
Melbourne Central,2019-03-08T04:00:00Z,2019-03-08,15,2654
Melbourne Central,2019-03-08T05:00:00Z,2019-03-08,16,3071
Melbourne Central,2019-03-08T06:00:00Z,2019-03-08,17,3814
Melbourne Central,2019-03-08T07:00:00Z,2019-03-08,18,5053
Melbourne Central,2019-03-08T08:00:00Z,2019-03-08,19,3428
Melbourne Central,2019-03-08T09:00:00Z,2019-03-08,20,3196
Melbourne Central,2019-03-08T10:00:00Z,2019-03-08,21,3105
Melbourne Central,2019-03-08T11:00:00Z,2019-03-08,22,2363
Melbourne Central,2019-03-08T12:00:00Z,2019-03-08,23,1927
Melbourne Central,2019-03-08T13:00:00Z,2019-03-09,0,1041
Melbourne Central,2019-03-08T14:00:00Z,2019-03-09,1,714
Melbourne Central,2019-03-08T15:00:00Z,2019-03-09,2,388
Melbourne Central,2019-03-08T16:00:00Z,2019-03-09,3,314
Melbourne Central,2019-03-08T17:00:00Z,2019-03-09,4,155
Melbourne Central,2019-03-08T18:00:00Z,2019-03-09,5,105
Melbourne Central,2019-03-08T19:00:00Z,2019-03-09,6,90
Melbourne Central,2019-03-08T20:00:00Z,2019-03-09,7,145
Melbourne Central,2019-03-08T21:00:00Z,2019-03-09,8,323
Melbourne Central,2019-03-08T22:00:00Z,2019-03-09,9,508
Melbourne Central,2019-03-08T23:00:00Z,2019-03-09,10,953
Melbourne Central,2019-03-09T00:00:00Z,2019-03-09,11,1440
Melbourne Central,2019-03-09T01:00:00Z,2019-03-09,12,2284
Melbourne Central,2019-03-09T02:00:00Z,2019-03-09,13,2708
Melbourne Central,2019-03-09T03:00:00Z,2019-03-09,14,2852
Melbourne Central,2019-03-09T04:00:00Z,2019-03-09,15,2977
Melbourne Central,2019-03-09T05:00:00Z,2019-03-09,16,2981
Melbourne Central,2019-03-09T06:00:00Z,2019-03-09,17,3133
Melbourne Central,2019-03-09T07:00:00Z,2019-03-09,18,3235
Melbourne Central,2019-03-09T08:00:00Z,2019-03-09,19,3477
Melbourne Central,2019-03-09T09:00:00Z,2019-03-09,20,3340
Melbourne Central,2019-03-09T10:00:00Z,2019-03-09,21,2774
Melbourne Central,2019-03-09T11:00:00Z,2019-03-09,22,2642
Melbourne Central,2019-03-09T12:00:00Z,2019-03-09,23,2094
Melbourne Central,2019-03-09T13:00:00Z,2019-03-10,0,1388
Melbourne Central,2019-03-09T14:00:00Z,2019-03-10,1,724
Melbourne Central,2019-03-09T15:00:00Z,2019-03-10,2,527
Melbourne Central,2019-03-09T16:00:00Z,2019-03-10,3,438
Melbourne Central,2019-03-09T17:00:00Z,2019-03-10,4,145
Melbourne Central,2019-03-09T18:00:00Z,2019-03-10,5,138
Melbourne Central,2019-03-09T19:00:00Z,2019-03-10,6,95
Melbourne Central,2019-03-09T20:00:00Z,2019-03-10,7,170
Melbourne Central,2019-03-09T21:00:00Z,2019-03-10,8,222
Melbourne Central,2019-03-09T22:00:00Z,2019-03-10,9,478
Melbourne Central,2019-03-09T23:00:00Z,2019-03-10,10,927
Melbourne Central,2019-03-10T00:00:00Z,2019-03-10,11,1523
Melbourne Central,2019-03-10T01:00:00Z,2019-03-10,12,2256
Melbourne Central,2019-03-10T02:00:00Z,2019-03-10,13,2767
Melbourne Central,2019-03-10T03:00:00Z,2019-03-10,14,2767
Melbourne Central,2019-03-10T04:00:00Z,2019-03-10,15,2715
Melbourne Central,2019-03-10T05:00:00Z,2019-03-10,16,2863
Melbourne Central,2019-03-10T06:00:00Z,2019-03-10,17,2829
Melbourne Central,2019-03-10T07:00:00Z,2019-03-10,18,2866
Melbourne Central,2019-03-10T08:00:00Z,2019-03-10,19,3021
Melbourne Central,2019-03-10T09:00:00Z,2019-03-10,20,2493
Melbourne Central,2019-03-10T10:00:00Z,2019-03-10,21,2131
Melbourne Central,2019-03-10T11:00:00Z,2019-03-10,22,1726
Melbourne Central,2019-03-10T12:00:00Z,2019-03-10,23,999
Melbourne Central,2019-03-10T13:00:00Z,2019-03-11,0,672
Melbourne Central,2019-03-10T14:00:00Z,2019-03-11,1,404
Melbourne Central,2019-03-10T15:00:00Z,2019-03-11,2,186
Melbourne Central,2019-03-10T16:00:00Z,2019-03-11,3,203
Melbourne Central,2019-03-10T17:00:00Z,2019-03-11,4,126
Melbourne Central,2019-03-10T18:00:00Z,2019-03-11,5,85
Melbourne Central,2019-03-10T19:00:00Z,2019-03-11,6,117
Melbourne Central,2019-03-10T20:00:00Z,2019-03-11,7,232
Melbourne Central,2019-03-10T21:00:00Z,2019-03-11,8,400
Melbourne Central,2019-03-10T22:00:00Z,2019-03-11,9,570
Melbourne Central,2019-03-10T23:00:00Z,2019-03-11,10,1019
Melbourne Central,2019-03-11T00:00:00Z,2019-03-11,11,1650
Melbourne Central,2019-03-11T01:00:00Z,2019-03-11,12,2369
Melbourne Central,2019-03-11T02:00:00Z,2019-03-11,13,2890
Melbourne Central,2019-03-11T03:00:00Z,2019-03-11,14,3138
Melbourne Central,2019-03-11T04:00:00Z,2019-03-11,15,2924
Melbourne Central,2019-03-11T05:00:00Z,2019-03-11,16,2786
Melbourne Central,2019-03-11T06:00:00Z,2019-03-11,17,2949
Melbourne Central,2019-03-11T07:00:00Z,2019-03-11,18,3314
Melbourne Central,2019-03-11T08:00:00Z,2019-03-11,19,2570
Melbourne Central,2019-03-11T09:00:00Z,2019-03-11,20,2061
Melbourne Central,2019-03-11T10:00:00Z,2019-03-11,21,1491
Melbourne Central,2019-03-11T11:00:00Z,2019-03-11,22,1387
Melbourne Central,2019-03-11T12:00:00Z,2019-03-11,23,909
Melbourne Central,2019-03-11T13:00:00Z,2019-03-12,0,376
Melbourne Central,2019-03-11T14:00:00Z,2019-03-12,1,160
Melbourne Central,2019-03-11T15:00:00Z,2019-03-12,2,71
Melbourne Central,2019-03-11T16:00:00Z,2019-03-12,3,48
Melbourne Central,2019-03-11T17:00:00Z,2019-03-12,4,38
Melbourne Central,2019-03-11T18:00:00Z,2019-03-12,5,79
Melbourne Central,2019-03-11T19:00:00Z,2019-03-12,6,175
Melbourne Central,2019-03-11T20:00:00Z,2019-03-12,7,429
Melbourne Central,2019-03-11T21:00:00Z,2019-03-12,8,914
Melbourne Central,2019-03-11T22:00:00Z,2019-03-12,9,905
Melbourne Central,2019-03-11T23:00:00Z,2019-03-12,10,1398
Melbourne Central,2019-03-12T00:00:00Z,2019-03-12,11,1662
Melbourne Central,2019-03-12T01:00:00Z,2019-03-12,12,2651
Melbourne Central,2019-03-12T02:00:00Z,2019-03-12,13,2415
Melbourne Central,2019-03-12T03:00:00Z,2019-03-12,14,2434
Melbourne Central,2019-03-12T04:00:00Z,2019-03-12,15,2514
Melbourne Central,2019-03-12T05:00:00Z,2019-03-12,16,2690
Melbourne Central,2019-03-12T06:00:00Z,2019-03-12,17,2987
Melbourne Central,2019-03-12T07:00:00Z,2019-03-12,18,3136
Melbourne Central,2019-03-12T08:00:00Z,2019-03-12,19,2301
Melbourne Central,2019-03-12T09:00:00Z,2019-03-12,20,2156
Melbourne Central,2019-03-12T10:00:00Z,2019-03-12,21,1655
Melbourne Central,2019-03-12T11:00:00Z,2019-03-12,22,875
Melbourne Central,2019-03-12T12:00:00Z,2019-03-12,23,507
Melbourne Central,2019-03-12T13:00:00Z,2019-03-13,0,187
Melbourne Central,2019-03-12T14:00:00Z,2019-03-13,1,151
Melbourne Central,2019-03-12T15:00:00Z,2019-03-13,2,49
Melbourne Central,2019-03-12T16:00:00Z,2019-03-13,3,32
Melbourne Central,2019-03-12T17:00:00Z,2019-03-13,4,52
Melbourne Central,2019-03-12T18:00:00Z,2019-03-13,5,77
Melbourne Central,2019-03-12T19:00:00Z,2019-03-13,6,193
Melbourne Central,2019-03-12T20:00:00Z,2019-03-13,7,384
Melbourne Central,2019-03-12T21:00:00Z,2019-03-13,8,917
Melbourne Central,2019-03-12T22:00:00Z,2019-03-13,9,902
Melbourne Central,2019-03-12T23:00:00Z,2019-03-13,10,1291
Melbourne Central,2019-03-13T00:00:00Z,2019-03-13,11,1658
Melbourne Central,2019-03-13T01:00:00Z,2019-03-13,12,2667
Melbourne Central,2019-03-13T02:00:00Z,2019-03-13,13,2755
Melbourne Central,2019-03-13T03:00:00Z,2019-03-13,14,2649
Melbourne Central,2019-03-13T04:00:00Z,2019-03-13,15,2512
Melbourne Central,2019-03-13T05:00:00Z,2019-03-13,16,2742
Melbourne Central,2019-03-13T06:00:00Z,2019-03-13,17,3015
Melbourne Central,2019-03-13T07:00:00Z,2019-03-13,18,3266
Melbourne Central,2019-03-13T08:00:00Z,2019-03-13,19,2462
Melbourne Central,2019-03-13T09:00:00Z,2019-03-13,20,2232
Melbourne Central,2019-03-13T10:00:00Z,2019-03-13,21,1697
Melbourne Central,2019-03-13T11:00:00Z,2019-03-13,22,1081
Melbourne Central,2019-03-13T12:00:00Z,2019-03-13,23,558
